Fiscal Year,Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,MORT-30-AMI Achievement Threshold,MORT-30-AMI Benchmark,MORT-30-AMI Baseline Rate,MORT-30-AMI Performance Rate,MORT-30-AMI Achievement Points,MORT-30-AMI Improvement Points,MORT-30-AMI Measure Score,MORT-30-HF Achievement Threshold,MORT-30-HF Benchmark,MORT-30-HF Baseline Rate,MORT-30-HF Performance Rate,MORT-30-HF Achievement Points,MORT-30-HF Improvement Points,MORT-30-HF Measure Score,MORT-30-PN Achievement Threshold,MORT-30-PN Benchmark,MORT-30-PN Baseline Rate,MORT-30-PN Performance Rate,MORT-30-PN Achievement Points,MORT-30-PN Improvement Points,MORT-30-PN Measure Score,MORT-30-COPD Achievement Threshold,MORT-30-COPD Benchmark,MORT-30-COPD Baseline Rate,MORT-30-COPD Performance Rate,MORT-30-COPD Achievement Points,MORT-30-COPD Improvement Points,MORT-30-COPD Measure Score,MORT-30-CABG Achievement Threshold,MORT-30-CABG Benchmark,MORT-30-CABG Baseline Rate,MORT-30-CABG Performance Rate,MORT-30-CABG Achievement Points,MORT-30-CABG Improvement Points,MORT-30-CABG Measure Score,COMP-HIP-KNEE Achievement Threshold,COMP-HIP-KNEE Benchmark,COMP-HIP-KNEE Baseline Rate,COMP-HIP-KNEE Performance Rate,COMP-HIP-KNEE Achievement Points,COMP-HIP-KNEE Improvement Points,COMP-HIP-KNEE Measure Score
2024,390168,BUTLER MEMORIAL HOSPITAL,ONE HOSPITAL WAY,BUTLER,PA,16001,BUTLER,0.869247,0.887868,0.866410,0.866568,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.868591,0.861956,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.846335,0.779930,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.913888,0.916065,0 out of 10,1 out of 9,1 out of 10,0.969499,0.980319,0.958967,0.948066,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.019740,0.029112,0 out of 10,0 out of 9,0 out of 10
2024,390173,INDIANA REGIONAL MEDICAL CENTER,835 HOSPITAL ROAD,INDIANA,PA,15701,INDIANA,0.869247,0.887868,0.872560,0.874581,3 out of 10,1 out of 9,3 out of 10,0.882308,0.907733,0.879841,0.883595,1 out of 10,1 out of 9,1 out of 10,0.840281,0.872976,0.846069,0.810470,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.921342,0.899424,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.023639,0.024294,2 out of 10,0 out of 9,2 out of 10
2024,390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,PHILADELPHIA,0.869247,0.887868,0.865661,0.886249,9 out of 10,9 out of 9,9 out of 10,0.882308,0.907733,0.891977,0.916344,10 out of 10,9 out of 9,10 out of 10,0.840281,0.872976,0.855491,0.850254,3 out of 10,0 out of 9,3 out of 10,0.916491,0.934002,0.911465,0.914975,0 out of 10,1 out of 9,1 out of 10,0.969499,0.980319,0.975060,0.972567,3 out of 10,0 out of 9,3 out of 10,0.025396,0.018159,0.021621,0.031222,0 out of 10,0 out of 9,0 out of 10
2024,390178,UPMC HORIZON,110 NORTH MAIN STREET,GREENVILLE,PA,16125,MERCER,0.869247,0.887868,0.876575,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.890683,0.899262,7 out of 10,5 out of 9,7 out of 10,0.840281,0.872976,0.858079,0.841417,1 out of 10,0 out of 9,1 out of 10,0.916491,0.934002,0.906771,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.032455,0.023384,3 out of 10,6 out of 9,6 out of 10
2024,390179,CHESTER COUNTY HOSPITAL,701 EAST MARSHALL STREET,WEST CHESTER,PA,19380,CHESTER,0.869247,0.887868,0.896414,0.870268,1 out of 10,0 out of 9,1 out of 10,0.882308,0.907733,0.916377,0.881205,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.857352,0.872164,9 out of 10,9 out of 9,9 out of 10,0.916491,0.934002,0.925443,0.919002,2 out of 10,0 out of 9,2 out of 10,0.969499,0.980319,0.974372,0.961256,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.028117,0.020638,6 out of 10,7 out of 9,7 out of 10
2024,390180,CROZER CHESTER MEDICAL CENTER,ONE MEDICAL CENTER BOULEVARD,UPLAND,PA,19013,DELAWARE,0.869247,0.887868,0.865212,0.853112,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.873345,0.878009,0 out of 10,1 out of 9,1 out of 10,0.840281,0.872976,0.810580,0.810433,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.905434,0.917431,1 out of 10,4 out of 9,4 out of 10,0.969499,0.980319,0.965349,0.969208,0 out of 10,2 out of 9,2 out of 10,0.025396,0.018159,0.023047,0.027244,0 out of 10,0 out of 9,0 out of 10
2024,390183,ST LUKE'S MINERS MEMORIAL HOSPITAL,360 W RUDDLE STREET,COALDALE,PA,18218,SCHUYLKILL,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.905491,0.904023,8 out of 10,0 out of 9,8 out of 10,0.840281,0.872976,0.845418,0.813572,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.919223,0.898661,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.026508,Not Available,Not Available,Not Available,Not Available
2024,390195,MAIN LINE HOSPITAL LANKENAU,100 LANCASTER AVE,WYNNEWOOD,PA,19096,MONTGOMERY,0.869247,0.887868,0.883195,0.877642,5 out of 10,0 out of 9,5 out of 10,0.882308,0.907733,0.912782,0.896789,6 out of 10,0 out of 9,6 out of 10,0.840281,0.872976,0.859581,0.850234,3 out of 10,0 out of 9,3 out of 10,0.916491,0.934002,0.908839,0.917015,1 out of 10,3 out of 9,3 out of 10,0.969499,0.980319,0.984210,0.980368,10 out of 10,0 out of 9,10 out of 10,0.025396,0.018159,0.019197,0.026615,0 out of 10,0 out of 9,0 out of 10
2024,390198,MILLCREEK COMMUNITY HOSPITAL,5515 PEACH STREET,ERIE,PA,16509,ERIE,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.874103,0.873053,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.852641,0.814409,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.921948,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.028598,Not Available,Not Available,Not Available,Not Available
2024,390199,PUNXSUTAWNEY AREA HOSPITAL,81 HILLCREST DRIVE,PUNXSUTAWNEY,PA,15767,JEFFERSON,0.869247,0.887868,0.870415,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.873483,0.889013,3 out of 10,4 out of 9,4 out of 10,0.840281,0.872976,0.860377,0.797741,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.919314,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,390201,LEHIGH VALLEY HOSPITAL - POCONO,206 EAST BROWN STREET,EAST STROUDSBURG,PA,18301,MONROE,0.869247,0.887868,0.884544,0.880946,6 out of 10,0 out of 9,6 out of 10,0.882308,0.907733,0.879500,0.874233,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.837026,0.821494,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.918970,0.928045,6 out of 10,6 out of 9,6 out of 10,0.969499,0.980319,0.969415,0.964580,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.021396,0.029352,0 out of 10,0 out of 9,0 out of 10
2024,390203,DOYLESTOWN HOSPITAL,595 WEST STATE ST,DOYLESTOWN,PA,18901,BUCKS,0.869247,0.887868,0.878497,0.886584,9 out of 10,8 out of 9,9 out of 10,0.882308,0.907733,0.891989,0.877568,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.825190,0.815510,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.910728,0.904744,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.978152,0.962160,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.020552,0.027590,0 out of 10,0 out of 9,0 out of 10
2024,390204,NAZARETH HOSPITAL,2601 HOLME AVE,PHILADELPHIA,PA,19152,PHILADELPHIA,0.869247,0.887868,0.856087,0.870470,1 out of 10,4 out of 9,4 out of 10,0.882308,0.907733,0.881513,0.872254,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.838584,0.813365,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.918988,0.903263,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.020706,Not Available,Not Available,Not Available,Not Available
2024,390211,SHARON REGIONAL HEALTH SYSTEM,740 EAST STATE STREET,SHARON,PA,16146,MERCER,0.869247,0.887868,0.869010,0.859313,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.877189,0.889785,3 out of 10,4 out of 9,4 out of 10,0.840281,0.872976,0.862763,0.843282,1 out of 10,0 out of 9,1 out of 10,0.916491,0.934002,0.924446,0.897569,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.018104,0.028799,0 out of 10,0 out of 9,0 out of 10
2024,390217,EXCELA HEALTH - FRICK HOSPITAL,508 SOUTH CHURCH STREET,MOUNT PLEASANT,PA,15666,WESTMORELAND,0.869247,0.887868,0.872528,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.884338,0.884366,1 out of 10,0 out of 9,1 out of 10,0.840281,0.872976,0.849803,0.809865,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.910578,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,390219,EXCELA HEALTH LATROBE HOSPITAL,ONE MELLON WAY,LATROBE,PA,15650,WESTMORELAND,0.869247,0.887868,0.869290,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.891809,0.885727,2 out of 10,0 out of 9,2 out of 10,0.840281,0.872976,0.833617,0.805735,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.921794,0.911816,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.028052,0.030638,0 out of 10,0 out of 9,0 out of 10
2024,390222,RIDDLE MEMORIAL HOSPITAL,1068 WEST BALTIMORE PIKE,MEDIA,PA,19063,DELAWARE,0.869247,0.887868,0.894920,0.866427,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.896070,0.896957,6 out of 10,0 out of 9,6 out of 10,0.840281,0.872976,0.827107,0.836962,0 out of 10,2 out of 9,2 out of 10,0.916491,0.934002,0.908465,0.907580,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.024163,0.031474,0 out of 10,0 out of 9,0 out of 10
2024,390223,PENN PRESBYTERIAN MEDICAL CENTER,51 NORTH 39TH STREET,PHILADELPHIA,PA,19104,PHILADELPHIA,0.869247,0.887868,0.874793,0.879842,6 out of 10,3 out of 9,6 out of 10,0.882308,0.907733,0.902731,0.912085,10 out of 10,9 out of 9,10 out of 10,0.840281,0.872976,0.865104,0.868892,8 out of 10,4 out of 9,8 out of 10,0.916491,0.934002,0.921643,0.930521,8 out of 10,7 out of 9,8 out of 10,0.969499,0.980319,0.974431,0.978941,8 out of 10,7 out of 9,8 out of 10,0.025396,0.018159,0.032514,0.020201,7 out of 10,8 out of 9,8 out of 10
2024,390225,WELLSPAN EPHRATA COMMUNITY HOSPITAL,169 MARTIN AVENUE,EPHRATA,PA,17522,LANCASTER,0.869247,0.887868,0.871867,0.895697,10 out of 10,9 out of 9,10 out of 10,0.882308,0.907733,0.873318,0.876220,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.837638,0.785613,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.922537,0.903031,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.018870,0.024339,2 out of 10,0 out of 9,2 out of 10
2024,390226,PENNSYLVANIA HOSPITAL,800 SPRUCE STREET,PHILADELPHIA,PA,19107,PHILADELPHIA,0.869247,0.887868,0.860302,0.880462,6 out of 10,7 out of 9,7 out of 10,0.882308,0.907733,0.889235,0.904934,9 out of 10,8 out of 9,9 out of 10,0.840281,0.872976,0.872211,0.851520,4 out of 10,0 out of 9,4 out of 10,0.916491,0.934002,0.925654,0.927524,6 out of 10,2 out of 9,6 out of 10,0.969499,0.980319,0.974576,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.041126,0.021831,5 out of 10,8 out of 9,8 out of 10
2024,390228,ST CLAIR HOSPITAL,1000 BOWER HILL ROAD,PITTSBURGH,PA,15243,ALLEGHENY,0.869247,0.887868,0.887416,0.874089,3 out of 10,0 out of 9,3 out of 10,0.882308,0.907733,0.859046,0.842666,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.841768,0.817987,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.934835,0.901605,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.970910,0.970310,1 out of 10,0 out of 9,1 out of 10,0.025396,0.018159,0.021353,0.017804,10 out of 10,9 out of 9,10 out of 10
2024,390231,ABINGTON MEMORIAL HOSPITAL,1200 OLD YORK ROAD,ABINGTON,PA,19001,MONTGOMERY,0.869247,0.887868,0.875293,0.850365,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.890305,0.902221,8 out of 10,6 out of 9,8 out of 10,0.840281,0.872976,0.833742,0.813649,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.920462,0.932037,8 out of 10,8 out of 9,8 out of 10,0.969499,0.980319,0.965021,0.968843,0 out of 10,2 out of 9,2 out of 10,0.025396,0.018159,0.031389,0.020645,6 out of 10,8 out of 9,8 out of 10
2024,390233,UPMC HANOVER,300 HIGHLAND AVE,HANOVER,PA,17331,YORK,0.869247,0.887868,0.868972,0.875615,4 out of 10,3 out of 9,4 out of 10,0.882308,0.907733,0.878982,0.849350,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.817944,0.841205,1 out of 10,4 out of 9,4 out of 10,0.916491,0.934002,0.925696,0.901002,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.034537,0.026127,0 out of 10,5 out of 9,5 out of 10
2024,390237,REGIONAL HOSPITAL OF SCRANTON,746 JEFFERSON AVENUE,SCRANTON,PA,18501,LACKAWANNA,0.869247,0.887868,0.867047,0.856460,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.885739,0.846296,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.829420,0.785723,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.890979,0.908636,0 out of 10,4 out of 9,4 out of 10,0.969499,0.980319,0.969938,0.969892,1 out of 10,0 out of 9,1 out of 10,0.025396,0.018159,0.026195,0.022975,4 out of 10,4 out of 9,4 out of 10
2024,390256,MILTON S HERSHEY MEDICAL CENTER,500 UNIVERSITY DRIVE,HERSHEY,PA,17033,DAUPHIN,0.869247,0.887868,0.880524,0.869220,0 out of 10,0 out of 9,0 out of 10,0.882308,0.907733,0.894494,0.892852,4 out of 10,0 out of 9,4 out of 10,0.840281,0.872976,0.861176,0.848717,3 out of 10,0 out of 9,3 out of 10,0.916491,0.934002,0.906249,0.924832,5 out of 10,6 out of 9,6 out of 10,0.969499,0.980319,0.971946,0.972956,3 out of 10,1 out of 9,3 out of 10,0.025396,0.018159,0.022296,0.031925,0 out of 10,0 out of 9,0 out of 10
2024,390258,ST MARY MEDICAL CENTER,LANGHORNE-NEWTOWN RD,LANGHORNE,PA,19047,BUCKS,0.869247,0.887868,0.872852,0.893888,10 out of 10,9 out of 9,10 out of 10,0.882308,0.907733,0.895087,0.882603,1 out of 10,0 out of 9,1 out of 10,0.840281,0.872976,0.833799,0.799069,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.920756,0.906382,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.947892,0.971443,2 out of 10,7 out of 9,7 out of 10,0.025396,0.018159,0.018608,0.021823,5 out of 10,0 out of 9,5 out of 10
2024,390265,JEFFERSON HOSPITAL,565 COAL VALLEY ROAD,JEFFERSON HILLS,PA,15025,ALLEGHENY,0.869247,0.887868,0.859630,0.879113,5 out of 10,6 out of 9,6 out of 10,0.882308,0.907733,0.875380,0.890244,3 out of 10,4 out of 9,4 out of 10,0.840281,0.872976,0.823869,0.780751,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.912101,0.904835,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.969948,0.966775,0 out of 10,0 out of 9,0 out of 10,0.025396,0.018159,0.020439,0.027075,0 out of 10,0 out of 9,0 out of 10
2024,390266,GROVE CITY MEDICAL CENTER,631 NORTH BROAD STREET EXT.,GROVE CITY,PA,16127,MERCER,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.887768,0.874748,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.819555,0.815417,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.903608,Not Available,Not Available,Not Available,Not Available,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.024833,0.023423,3 out of 10,2 out of 9,3 out of 10
2024,390267,FORBES HOSPITAL,2570 HAYMAKER ROAD,MONROEVILLE,PA,15146,ALLEGHENY,0.869247,0.887868,0.857919,0.881849,7 out of 10,7 out of 9,7 out of 10,0.882308,0.907733,0.896686,0.896734,6 out of 10,0 out of 9,6 out of 10,0.840281,0.872976,0.841134,0.827642,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.923910,0.915359,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.957721,0.973715,4 out of 10,7 out of 9,7 out of 10,0.025396,0.018159,0.027550,0.036168,0 out of 10,0 out of 9,0 out of 10
2024,390268,MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVE,STATE COLLEGE,PA,16803,CENTRE,0.869247,0.887868,0.869946,0.871044,1 out of 10,0 out of 9,1 out of 10,0.882308,0.907733,0.877528,0.884839,1 out of 10,2 out of 9,2 out of 10,0.840281,0.872976,0.863819,0.823282,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.926402,0.916682,1 out of 10,0 out of 9,1 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.023677,0.024008,2 out of 10,0 out of 9,2 out of 10
2024,390270,GEISINGER WYOMING VALLEY MEDICAL CENTER,1000 EAST MOUNTAIN BOULEVARD,WILKES BARRE,PA,18711,LUZERNE,0.869247,0.887868,0.864240,0.887257,9 out of 10,9 out of 9,9 out of 10,0.882308,0.907733,0.879819,0.897361,6 out of 10,6 out of 9,6 out of 10,0.840281,0.872976,0.850695,0.872743,9 out of 10,9 out of 9,9 out of 10,0.916491,0.934002,0.925697,0.899108,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.960584,0.970151,1 out of 10,4 out of 9,4 out of 10,0.025396,0.018159,0.016917,0.023389,3 out of 10,0 out of 9,3 out of 10
2024,390304,ROXBOROUGH MEMORIAL HOSPITAL,5800 RIDGE AVE,PHILADELPHIA,PA,19128,PHILADELPHIA,0.869247,0.887868,0.883875,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.901694,0.898285,6 out of 10,0 out of 9,6 out of 10,0.840281,0.872976,0.838565,0.837128,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.925887,0.913141,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,390326,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,1872 ST LUKE'S BLVD,EASTON,PA,18045,NORTHAMPTON,0.869247,0.887868,0.887450,0.877906,5 out of 10,0 out of 9,5 out of 10,0.882308,0.907733,0.868429,0.913675,10 out of 10,9 out of 9,10 out of 10,0.840281,0.872976,0.874086,0.829487,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.923729,0.919897,2 out of 10,0 out of 9,2 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.023531,0.027720,0 out of 10,0 out of 9,0 out of 10
2024,390328,UPMC EAST,2775 MOSSIDE BOULEVARD,MONROEVILLE,PA,15146,ALLEGHENY,0.869247,0.887868,0.882614,0.879848,6 out of 10,0 out of 9,6 out of 10,0.882308,0.907733,0.899494,0.904336,8 out of 10,5 out of 9,8 out of 10,0.840281,0.872976,0.846133,0.804997,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.907901,0.915714,0 out of 10,2 out of 9,2 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.024263,0.026506,0 out of 10,0 out of 9,0 out of 10
2024,390329,EINSTEIN MEDICAL CENTER MONTGOMERY,559 WEST GERMANTOWN PIKE,EAST NORRITON,PA,19403,MONTGOMERY,0.869247,0.887868,0.878164,0.883119,7 out of 10,5 out of 9,7 out of 10,0.882308,0.907733,0.893456,0.871265,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.830563,0.831023,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.914355,0.917914,1 out of 10,1 out of 9,1 out of 10,0.969499,0.980319,0.971022,0.976788,7 out of 10,6 out of 9,7 out of 10,0.025396,0.018159,0.026216,0.027667,0 out of 10,0 out of 9,0 out of 10
2024,390330,ST LUKE'S HOSPITAL - MONROE CAMPUS,100 ST LUKE'S LANE,STROUDSBURG,PA,18360,MONROE,0.869247,0.887868,Not Available,0.886573,9 out of 10,Not Available,9 out of 10,0.882308,0.907733,0.886114,0.903762,8 out of 10,8 out of 9,8 out of 10,0.840281,0.872976,0.865276,0.836223,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.926372,0.911983,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,390332,GEISINGER ST. LUKE'S  HOSPITAL,100 PARAMOUNT BOULEVARD,ORWIGSBURG,PA,17961,SCHUYLKILL,0.869247,0.887868,Not Available,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,Not Available,0.883842,1 out of 10,Not Available,1 out of 10,0.840281,0.872976,Not Available,0.811656,0 out of 10,Not Available,0 out of 10,0.916491,0.934002,Not Available,0.917748,1 out of 10,Not Available,1 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,Not Available,Not Available,Not Available,Not Available,Not Available
2024,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,RI,2908,PROVIDENCE,0.869247,0.887868,0.876940,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.886876,0.872265,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.845257,0.804608,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.927982,0.908820,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.034662,Not Available,Not Available,Not Available,Not Available
2024,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,RI,2840,NEWPORT,0.869247,0.887868,0.876021,Not Available,Not Available,Not Available,Not Available,0.882308,0.907733,0.901217,0.883742,1 out of 10,0 out of 9,1 out of 10,0.840281,0.872976,0.873425,0.825183,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.927638,0.901976,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.032109,0.024361,2 out of 10,5 out of 9,5 out of 10
2024,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,RI,2903,PROVIDENCE,0.869247,0.887868,0.883130,0.879480,5 out of 10,0 out of 9,5 out of 10,0.882308,0.907733,0.891341,0.854449,0 out of 10,0 out of 9,0 out of 10,0.840281,0.872976,0.833688,0.829464,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.918357,0.902152,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,0.967660,0.977086,7 out of 10,7 out of 9,7 out of 10,0.025396,0.018159,0.023750,0.021979,5 out of 10,3 out of 9,5 out of 10
2024,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,RI,2879,WASHINGTON,0.869247,0.887868,0.878923,0.871837,2 out of 10,0 out of 9,2 out of 10,0.882308,0.907733,0.860782,0.887993,3 out of 10,5 out of 9,5 out of 10,0.840281,0.872976,0.873889,0.811857,0 out of 10,0 out of 9,0 out of 10,0.916491,0.934002,0.921488,0.913413,0 out of 10,0 out of 9,0 out of 10,0.969499,0.980319,Not Available,Not Available,Not Available,Not Available,Not Available,0.025396,0.018159,0.018857,0.017329,10 out of 10,9 out of 9,10 out of 10
